filename	sentence
KCS4153012108.txt	환경마크, 탄소마크, 환경성적표지 등 공인된 친환경 재료를 우선 사용한다.
KCS4153012108.txt	재래식온돌 및 온수온돌공사 재료는 전 과정에 걸쳐 에너지 소비와 이산화탄소 배출량이 적은 것을 우선적으로 선정하고, 석재나 흙, 식물을 자원으로 하는 친환경 재료의 사용을 고려한다.
KCS4153012108.txt	온돌공사 재료는 현장 인근에서 생산되어 운송과 관련한 환경영향이 적은 것의 우선 선정을 고려한다.
KCS4153012108.txt	온돌공사 재료는 순환자원의 사용을 적극적으로 고려한다.
KCS4153012108.txt	적절한 구매계획을 수립하여 잉여 자재가 발생하지 않도록 하고, 폐기물 발생을 최소화할 수 있는 온돌공사 재료를 우선적으로 사용한다.
KCS4153012108.txt	기존 재래식 온돌에 사용되었던 자재를 최대한 재사용 또는 재활용하며 단 신기술, 신공법의 적용시 해당 기술 운용에 저해되지 않도록 한다.
KCS4153012108.txt	공인된 친환경 공법의 사용을 고려한다.
KCS4153012108.txt	천연자원의 보전에 도움이 되는 공법, 폐기물 배출을 최소화하는 공법을 사용한다.
KCS4153012108.txt	공사용 용수는 사용량을 측정하여 환경관리계획에 포함될 수 있도록 하고, 공사의 품질에 영향을 미치지 않는 범위 내에서 우수 및 중수를 적극적으로 활용한다.
KCS4153012108.txt	공사장에서 발생하는 폐기물, 분진, 오수 및 배수 등이 공사장과 공사장 인근의 대기, 토양 및 수질을 오염시키지 않도록 적절히 계획하고 조치하여야 한다.
KCS4153012108.txt	폐기물 발생을 최소화할 수 있는 공법을 우선적으로 사용하고, 부득이하게 발생한 폐기물 및 이용할 수 없게 된 재료의 재자원화를 고려한다.
KCS4153012108.txt	반출, 폐기 및 소각되는 경우에는 이에 따른 처분 및 운송에 의한 환경영향을 최소화할 수 있도록 고려한다.
KCS4153012108.txt	온돌층 내부 및 마감층 등 각 시공 단계별로 시공층이 완전히 시공된 것을 확인한 후 다음 층 시공을 하여야 하며 필요시에는 담당원이 지정하는 위치에 견본시공을 하며, 특히 최소 1회 이상의 온수 가동 시험을 거쳐 합격여부를 검증한 뒤 본 시공에 들어간다.
KCS4153012108.txt	바탕이 결빙된 상태에서 작업해서는 안 되며, 모르타르에 결빙된 재료가 혼합되지 않도록 한다.
KCS4153012108.txt	혹서기에는 시멘트 모르타르 바름면에서 지나치게 수분이 증발되지 않도록 보양한다.
KCS4153012108.txt	필요에 의한 보온 및 가열 양생시에는 양생되지 않은 시멘트 모르타르에 열이 집중되지 않도록 하고, 적절히 환기되도록 한다.
KCS4153012108.txt	단열 완충재는 슬래브 바닥면과 밀착시켜 깐다.
KCS4153012108.txt	가능한 한 상향식의 온수 흐름 상태를 유지하는 조건에서, 단열은 온도편차가 크게 발생하는 부위에 시공하도록 하고, 결로방지 및 에너지이용을 고려하여 적절한 재료 및 내단열, 외단열, 중단열등의 구법을 선택한다.
KCS4153012108.txt	경량 기포 콘크리트를 타설한 후 기온이 저하될 경우에는 동해를 입지 않도록 보양한다.
KCS4153012108.txt	경량 기포 콘크리트를 타설한 후 3일간은 충격이나 하중을 가해서는 안 되고, 상부 마감재의 시공은 경량 기포 콘크리트가 완전히 양생된 이후에 실시한다.
KCS4153012108.txt	양생에 따른 균열, 처짐 등의 수축변형으로 구조체에 영향이 없어야 하며, 유해물질이나 유해가스의 발생이 없어야 한다.
KCS4153012108.txt	온돌층 내부공사를 완전히 완료하고, 이를 확인한 후에 모르타르 바르기를 시작한다.
KCS4153012108.txt	모르타르 바르기 하루 전에 바탕층에 충분히 살수하여 모르타르의 수분이 하부로 이동하는 것을 방지하여야 한다.
KCS4153012108.txt	온돌바닥 모르타르 바르기의 미장마감 횟수는 최소 3회 이상으로 하며, 고름작업은 미장 횟수에 포함하지 않는다.
KCS4153012108.txt	온돌바닥 모르타르 바르기의 최종 미장은 미장기계나 쇠흙손을 사용하여 마감한다.
KCS4153012108.txt	각 미장 횟수별 시기는 표면에 물기가 걷힌 상태에서 하고, 흙손자국이 남지 않도록 한다.
KCS4153012108.txt	방바닥 마감 모르타르는 시공 후 최소 7일간 표면이 습윤한 상태가 유지되도록 양생조치를 하여야 하며, 최소 3일간은 통행을 제한하는 등의 보양을 하여야 한다.
KCS4153012108.txt	마감재 시공을 위해서는 하절기를 제외한 계절에는 온수 보일러를 가동하여 마감 시공면 및 주변 벽체 등 주위를 충분히 건조시켜 습기에 의한 마감재의 손상을 방지한다.
KCS4153022108.txt	온돌층 내부 및 마감층 등 각 시공 단계별로 시공층이 완전히 시공된 것을 확인한 후 다음 층 시공을 하여야 하며 필요시에는 담당원이 지정하는 위치에 견본시공을 하며, 특히 최소 1회 이상의 온수 가동 시험을 거쳐 합격여부를 검증한 뒤 본 시공에 들어간다.
KCS4153022108.txt	바탕이 결빙된 상태에서 작업해서는 안 되며, 모르타르에 결빙된 재료가 혼합되지 않도록 한다.
KCS4153022108.txt	혹서기에는 시멘트 모르타르 바름면에서 지나치게 수분이 증발되지 않도록 보양한다.
KCS4153022108.txt	필요에 의한 보온 및 가열 양생시에는 양생되지 않은 시멘트 모르타르에 열이 집중되지 않도록 하고, 적절히 환기되도록 한다.
KCS4153022108.txt	설계도면 또는 공사시방서에 정한 바가 없는 경우에는 담당원과 협의하여 시공한다.
KCS4153022108.txt	조립식 온돌의 바닥패널을 보관할 때는 직사광선을 피하고, 우천시에는 실내에 보관하거나 천막 등으로 덮는다.
KCS4153022108.txt	바탕면에 요철이 있을 때에는 별도로 석분이나 모래 등으로 수평고름작업을 한다.
KCS4153022108.txt	깨끗이 정리된 바닥면 위에 조립식 온돌 바닥패널을 벽면에서부터 시작하여 바닥면에 잘 밀착시킨다.
KCS4153022108.txt	설계도서에 명시된 방열관을 조립식 온돌의 바닥패널의 상판에 끼워 배관한다.
KCS4153022108.txt	마감 모르타르를 충분한 두께로 하여 수평이 되게 미장 마감한다.
KCS4153022108.txt	누수부분이 발생하지 않도록 온수파이프의 연결부분 및 지지구조물에서 수직 및 횡력에 대한 내구성을 유지하여야 하며, 온습도의 변화에 대해서도 대응할 수 있어야 한다.
KCS4153032108.txt	방고래, 구들층 등 각 시공 단계별로 시공층이 완전히 시공된 것을 확인한 후 다음 층 시공을 하여야 하며 필요시에는 최소 1회 이상의 아궁이 착화 시험을 거쳐 연기 새어나감 등의 여부를 검증한다.
KCS4153032108.txt	한랭기에 시공하고자 할 때에는 비교적 따뜻한 날씨를 택하여 시공한다.
KCS4153032108.txt	우기 시에는 반드시 비를 차단시킬 수 있는 구조물을 유지시킨 상태에서 공사가 진행되어야 한다.
KCS4153032108.txt	혹서기에는 시공의 효율성을 고려하여 적절한 환기 및 통풍상태를 유지시켜준다.
KCS4153032108.txt	을 두어 고막이 벽과 함께 쌓는다.
KCS4153032108.txt	개자리 밑바닥은 평평하게 잘 다지고 설계도면 또는 공사시방서에 정한 바가 없을 때에는 모르타르 또는 회사반죽을 바른다.
KCS4153032108.txt	등 고래의 형상에 따라 화기, 열기 및 연기의 흐름량과 속도가 조절되어 구들면 전체가 고르게 더워지도록 정한다.
KCS4153032108.txt	은 정확한 위치에 모르타르로 견고하게 설치하고, 주위의 안팎은 빈틈이 없게 마감한다.
KCS4153032108.txt	함실아궁은 방구들 속 불목에 불을 때거나, 구멍탄 연소통을 들이미는 것으로 한다.
KCS4153032108.txt	함실아궁 앞자리는 돌 및 벽돌 등으로 축조한다.
KCS4153032108.txt	에 파이지 않게 모르타르로 평탄히 바른다.
KCS4153032108.txt	재료굴뚝 및 연도에 사용하는 재료는 내화, 내열 및 내구적인 것을 사용한다.
KCS4153032108.txt	및 길이 등은 굴뚝 및 방고래 및 개자리 등에 따라 정하고, 기밀성이 있고 견고하게 축조한다.
KCS4153032108.txt	간이한 독립굴뚝은 충분히 비나 바람에 견디고 자립할 수 있는 구조로 하거나 연결선 및 지선 등으로 보강한다.
KCS4153032108.txt	철선 또는 띠쇠로 조이고, 기둥 벽체 또는 처마에 연결한다.
KCS4153032108.txt	을 철제 테로 감아 튼튼하게 고정한다.
KCS4154012108.txt	환경마크, 탄소마크, 환경성적표지 등 공인된 친환경 재료를 우선 사용한다.
KCS4154012108.txt	외벽공사 재료는 전과정에 걸쳐 에너지 소비와 이산화탄소 배출량이 적은 것을 우선적으로 선정한다.
KCS4154012108.txt	외벽공사 재료는 현장 인근에서 생산되어 운송과 관련한 환경영향이 적은 것의 우선 선정을 고려한다.
KCS4154012108.txt	외벽공사 재료 및 마감재 보호용 쿠션재, 콘크리트 양생시트, 받침목, 고임목 및 보양재 등은 순환자원의 사용을 적극적으로 고려한다.
KCS4154012108.txt	적절한 구매계획을 수립하여 잉여 자재가 발생하지 않도록 하고, 폐기물 발생을 최소화할 수 있는 재료를 우선적으로 사용한다.
KCS4154012108.txt	공장은 운송에 따른 에너지 소비 등을 저감시키기 위하여 공사현장에서 가까운 곳을 우선 고려한다.
KCS4154012108.txt	공장은 신재생에너지를 사용하고, 대기오염, 토양오염, 수질오염 등 배출과 관련한 대책을 갖추고, 소음, 진동 등 작업장의 환경관리가 가능한 곳으로 우선 선정한다.
KCS4154012108.txt	녹색기술인증, 친환경 신기술 등 공인된 친환경 공법의 사용을 고려한다.
KCS4154012108.txt	천연자원 보전에 도움이 되는 공법, 폐기물 배출을 최소화하는 공법을 사용한다.
KCS4154012108.txt	공사용 용수는 사용량을 측정하여 환경관리계획에 포함될 수 있도록 하고, 공사의 품질에 영향을 미치지 않는 범위 내에서 우수 및 중수를 적극적으로 활용한다.
KCS4154012108.txt	공사장에서 발생하는 폐기물, 분진, 오수 및 배수 등이 공사장과 공사장 인근의 대기, 토양 및 수질을 오염시키지 않도록 적절히 계획하고 조치하여야 한다.
KCS4154012108.txt	폐기물 발생을 최소화할 수 있는 공법을 우선적으로 사용하고, 부득이하게 발생한 폐기물 및 이용할 수 없게 된 재료의 재자원화를 고려한다.
KCS4154012108.txt	반출, 폐기 및 소각되는 경우에는 이에 따른 처분 및 운송에 의한 환경영향을 최소화할 수 있도록 고려한다.
KCS4154012108.txt	백업재 및 실링재 등의 현장 시공 시 손실을 최소화할 수 있도록 사전에 계획한다.
KCS415403.txt	열 안정성커튼월은 예상되는 온도변화에 의한 부재의 변형이 각부의 파손 혹은 성능 저하를 가져오지 않고, 또한 미관상으로도 지장이 없도록 한다.
KCS415403.txt	배연커튼월에 설계하는 배연구의 위치, 크기, 개폐방법 등은 관련 법규에 적합하도록 한다.
KCS415403.txt	에서는 예각상의 형상으로 설계되는 것을 가능한 한 피한다.
KCS415403.txt	공사 부재설치용의 매입 철물은 그 용도에 적합한 재질의 재료를 이용하여 소정의 강도 및 내구성을 가지도록 한다.
KCS415403.txt	성능시험용 도면은 담당원이 지정하는 부분에 대하여 작성하며, 본 건물에 부착된 상태로 제작하여 담당원이 인정하는 시험기관에서 성능시험을 할 수 있도록 보고서를 작성하여 담당원에게 제출하여 승인을 받은 후 성능시험을 실시한다.
KCS415403.txt	시험종료 후 각종 시험에 관련된 시험결과를 담당원에게 제출해야 하며, 성능시험 관련사항은 아래와 같다.
KCS415403.txt	아래서 유속을 측정한 뒤 시험체에서 발생하는 공기 누출량을 측정하고, 설계기준의 기밀성능을 만족하여야 한다.
KCS415403.txt	하여 실시하며, 시험 장치에 설치된 시료의 바깥에서 누수상태를 관찰하여 누수가 발생하지 않거나 통제가 불가능한 유입수가 없어야 한다.
KCS415403.txt	공사시방서 지정에 따라 현장 시험, 비주얼 시험, 앵커의 인발시험 등을 수행할 수 있다.
KCS415403.txt	혼화재료는 가열양생의 영향, 콘크리트의 경화 및 표면마감 재료와의 관계 등을 충분히 검토한 후 담당원의 승인을 받은 후 사용한다.
KCS415403.txt	기타 재료는 담당원과 협의하여 승인을 받은 후 사용한다.
KCS415403.txt	형틀은 진동, 타설 등 연속작업 및 반복사용에 형태, 치수가 정확히 유지되어야 하고, 조립, 탈형이 용이하며, 예상되는 외력 및 양생조건에 견딜 수 있도록 설계, 제작, 조립한다.
KCS415403.txt	사용 철근의 보관은 비, 바람에 노출되지 않도록 가공장에서 보관하고 지상에 직접 닿지 않도록 하며 철근은 규격별로 보관한다.
KCS415403.txt	철근의 가공 및 조립은 배근도에 의하여 배근의 정확성을 기하기 위하여 철근 절단, 가공, 조립용 틀을 제작, 작업하고, 구조적으로 중요한 부분은 용접 후 용접 슬래그를 제거하며, 조립된 철근은 유형별로 보관하여 사용한다.
KCS415403.txt	조립철근의 형틀 내 조립은 마감재의 배열 및 접착제의 도포가 완료된 후 조립완료된 철근을 형틀 내에 조립하는 것으로 조립완료된 철근을 형틀 내에 정확히 조립하기 위하여 간격재를 소정의 피복두께가 정확히 유지되도록 설치하고, 결속선의 끝이 마감재에 직접 닿지 않도록 주의한다.
KCS415403.txt	각종 매입철물은 소정의 위치에 볼트로 형틀과 긴결시키고 콘크리트 타설 시 이동하지 않도록 고정한다.
KCS415403.txt	매입철물은 사전에 안전성의 확인을 행하고 인양용 철물은 탈형 또는 설치용 철물과 병용하지 않도록 하며, 매입철물 설치 시 철물 주변을 보강하여 구조를 보강한다.
KCS415403.txt	마감재 작업장 설치작업물량이 대규모일 때는 마감재의 오염 및 손상을 방지하고 작업의 능률을 높이기 위하여 다음과 같이 마감재 작업장을 2개소 이상 설치한다.
KCS415403.txt	마감재의 배면처리마감재의 배면처리 작업 전에 오염 및 건조상태를 반드시 확인하여야 하며, 이상이 없는 마감재는 작업대 위에서 아래와 같은 순서로 작업을 실시한다.
KCS415403.txt	마감재의 형틀 내 배열마감재 배열은 형틀의 표시선에 맞추어 규정줄눈 규격을 유지하도록 정확히 배열한다.
KCS415403.txt	마감재 배열 후의 검사검사는 마감재의 배치, 높이, 수평, 줄눈재 삽입상태, 쉬어 커넥터 설치상태 등에 대하여 검사하며, 불량한 부분은 즉시 수정하고 수정 불가한 부분은 해체하여 재시공한다.
KCS415403.txt	콘크리트 타설은 담당원이 지시하는 타설 순서에 입각하여 작업을 행하고, 선행타설이 확인된 후에 후속타설을 하여 마감재 배면에 공기층이 발생하지 않도록 하여야 하며, 형틀 내부 구석 부분까지 콘크리트가 완전히 충전되도록 하여야 한다.
KCS415403.txt	프리캐스트 콘크리트 앵커 하부에 콘크리트가 완전히 충전되어 주요 구조부에 이상이 발생하지 않도록 주의하여 작업해야 한다.
KCS415403.txt	콘크리트 타설은 담당직원의 입회하에 실시함을 원칙으로 하며, 콘크리트 타설이 완료되면 소정의 노출부분은 쇠흙손 등을 사용하여 균일하고 평활하게 마감한다.
KCS415403.txt	콘크리트 타설 및 마감이 완전히 끝나면 형틀상태를 청결하게 유지하여 마감재 오염을 사전에 방지한다.
KCS415403.txt	사전 양생콘크리트 타설이 완료되면 증기양생을 시작하기 전에 초기 경화에 나쁜 영향이 미치지 않도록 여름에는 약 2시간, 겨울에는 약 3시간 정도 자연양생을 실시한다.
KCS415403.txt	탈형은 조립의 역순으로 행하고, 제품, 형틀, 특히 마감재의 손상에 주의한다.
KCS415403.txt	탈형 후 제품의 일정한 위치에 제품번호를 표시한다.
KCS415403.txt	탈형 시에는 마감재의 파손에 유의하고, 제장비에서 기름 및 오염물이 유출되지 않도록 충분히 점검한다.
KCS415403.txt	마감된 제품은 평탄하고 여유 있는 장소에 저장하여 장마철, 동절기에 제품이 오손되지 않도록 한다.
KCS415403.txt	초기 재령에서 과대한 온도 응력이 발생하지 않도록 하고, 과도한 건조상태가 되지 않도록 보양한다.
KCS415403.txt	운반차종제품의 중량, 형태, 운반경로 등을 고려하여 적당한 차종을 선정한다.
KCS415403.txt	제품의 현장 반입공장에서 현장으로 출발 전에 현장의 설치 담당자와 협의하여 현장 도착시간, 제품의 종류 및 수량 등을 확인해야 한다.
KCS415403.txt	공장에서 현장까지의 도로상황, 차량규제, 거리, 소요시간, 상차 및 하차 소요시간 등을 충분히 조사하여 현장공정에 차질이 발생하지 않도록 한다.
KCS415403.txt	커튼월 공사에 대한 성능 및 설계기준으로서 설정된 성능치를 만족하고, 제작, 시공 및 사용상의 지장이 없도록 설계한다.
KCS415403.txt	이 기준에서 언급한 바가 없는 경우에는 공사시방서에 따른다.
KCS415403.txt	모든 부재는 공사범위의 한도 내에서 승인된 도면에 표시한 재료의 규격, 두께 및 기타 사항에 일치해야 하고, 각 부재의 조립 및 시공방법은 별도 지정하지 않는 한 공사시방서에 따라 시공해야 한다.
KCS415403.txt	커튼월 부재의 설치는 시공계획서에 표시된 설치순서, 설치방법에 따르며 부재에 손상이 미치지 않도록 해야 한다.
KCS415403.txt	작업 전 장비의 정격하중을 확인한다.
KCS415403.txt	사용자의 신호방법을 통일하고 숙지한다.
KCS415403.txt	사용자는 사용 도중에 운전 위치를 이탈하여서는 안 된다.
KCS415403.txt	필요시 실물 모형실험을 통해 공법을 선택한다.
KCS415403.txt	일반사항공통된 사항은 금속 커튼월 시공요령에 따르며 별도 정한 바가 없을 때에는 공사시방서에 따른다.
KCS415403.txt	백업재는 줄눈치수의 오차 및 밀착성을 고려하여 규격을 결정한다.
KCS415403.txt	실재 충전 깊이가 설계값 이하가 되지 않도록 충분히 검토하여 실링재의 소요 단면을 확보할 수 있도록 한다.
KCS415403.txt	마스킹 테이프는 프라이머의 용제 및 직사광선 등으로 경화한 접착제가 마감재 표면에 남지 않는 제품이어야 하고, 1일 작업량에 한하여 부착한다.
KCS415403.txt	마스킹 테이프를 설계치수에 맞게 일정하게 부착하고 버너 마감면, 요철면, 접하는 면에 밀착부착을 위하여 경질의 스펀지로 부착 마감한다.
KCS415403.txt	프라이머는 공사시방서에 따르고, 접착 효과를 발휘할 수 있도록 브러시 등으로 균일하게 도포한다.
KCS415403.txt	브러시를 너무 많이 적시어 흐르도록 도포해서도 안 되고, 너무 적게 적셔서 일부만 도포되지 않도록 주의한다.
KCS415403.txt	작업 중 프라이머가 비, 바람, 먼지 등으로 오염되었으면 청소한 다음 프라이머를 재도포한 후 작업하고, 코킹건으로 가압 충전 시 직사광선에 노출, 기포 발생 등이 발생하지 않도록 하며 구석구석까지 충전되도록 노즐의 크기, 코킹건의 이동속도, 압력, 토출량을 조절하여 시공한다.
KCS415403.txt	실링재와 피착면과의 공백을 없애고 내부까지 골고루 힘이 전달되면서 구석까지 충분히 접착 충전되도록 한다.
KCS415403.txt	균등히 누르면서 작업하고 일단 시작한 작업은 한 번에 줄눈 끝까지 작업하며, 요철, 굴곡, 기포 등이 발생하지 않도록 주의한다.
KCS415403.txt	마스킹 테이프 제거마무리 작업 직후 마스킹 테이프를 조심스럽게 제거하고, 마스킹 테이프 제거 시 코킹면에 이상이 있는 부분은 다시 한 번 손질하여 테이프 자국을 제거하고 코킹면을 평활하게 한다.
KCS4154042108.txt	콘크리트 슬래브면 등 바닥이 평탄하게 시공되었는가 확인한다.
KCS4154042108.txt	철골 등 구조재의 수직 수평이 유지되었는가 확인한다.
KCS4154042108.txt	사전에 승인된 시공도에 따라 시공되었는지 실측 후 그 결과치를 담당원에게 통보 및 확인한다.
KCS4154042108.txt	패널의 조립시공에 사용되는 모든 자재는 취급에 주의하여 파손 또는 표면흠집이 생기지 않도록 주의해야 한다.
KCS4154042108.txt	조립식 패널 조립 시공에 사용되는 조립자재가 외부에 노출되어 사용되는 경우 부식에 강한 재질을 선택하여 시공한다.
KCS4154042108.txt	작업 중 발생된 경미한 패널 표면의 흠집은 터치폼 페인트로 방청 처리한다.
KCS4154042108.txt	이슬이나 서리, 얼음 등이 트러스에 묻혀 있을 경우 작업자를 절대로 트러스 상부로 올려보내서는 안 된다.
KCS4154042108.txt	항상 작업 후에는 시공 완료되지 않은 벽체 상부와 지붕 용마루 쪽에 비나 눈이 들어가지 않도록 반드시 비닐 또는 테이프를 이용하여 막아준다.
KCS4154042108.txt	사용 자재는 방청을 위하여 아연 도금한 것을 사용하거나 방청페인트로 도장한다.
KCS4154042108.txt	컬러강판으로 제작된 패널의 끝 부분은 반드시 절곡 가공된 자재를 사용하여야 한다.
KCS4154042108.txt	외벽패널의 조립은 바닥 콘크리트 작업이 끝난 후 그 위에 설치하며 그 바닥면은 평활하여야 한다.
KCS4154042108.txt	외벽패널의 조립은 콘크리트 작업이 끝난 후 그 위에 설치하며 그 바닥면은 평탄하여야 한다.
KCS4154042108.txt	바닥 콘크리트면이 평활하지 못한 경우 위 항의 허용차 이내로 하기 위하여 건축마감 시공업체에게 의뢰하여 평활상태 유지 후 패널조립을 하도록 한다.
KCS4154042108.txt	풍하중에 따른 적정 허용 스팬을 결정하여 보조기둥을 설치한다.
KCS4154042108.txt	를 책임기술자의 검토 및 확인 후 담당원의 승인을 득한 후 시공해야 한다.
KCS4154042108.txt	이하 간격으로 수평을 유지하여 설치 후 지정된 색상의 금속판으로 제작한 홈통을 리벳 등으로 고정한다.
KCS4154042108.txt	처마홈통을 설치하고 지붕패널과 접촉하는 면은 부칠 테이프를 접착하여 우수의 침투를 방지한다.
KCS4154042108.txt	내부 홈통 부위의 실측을 근거로 한 절단된 패널을 연귀 맞춤으로 견고히 설치한다.
KCS4154042108.txt	내부 홈통 패널의 꺾인 면은 필요 시 후레싱으로 마감한다.
KCS4154042108.txt	홈통을 설치하고 지붕, 벽패널과 접촉하는 면은 부칠 테이프를 접착하여 우수의 침투를 방지한다.
KCS4154042108.txt	보온패널은 건축법규 등에서 규정한 수준의 내화성능을 보유하여야 한다.
KCS4154042108.txt	시공 후 패널의 수직 수평상태, 침수 가능성 등을 검사하여야 한다.
KCS4154042108.txt	패널의 색상 차이와 접합부의 충전상태를 검사하여야 한다.
KCS4154042108.txt	전기배선의 배출구 등 관련 공사와의 안전을 검사하여야 한다.
KCS4154042108.txt	시공된 부위의 손상, 균열 등을 검사하여야 한다.
KCS4154042108.txt	시공완료 후 청소 및 적절한 보양을 검사하여야 한다.
KCS415405ALC2108.txt	수급인은 공사에 앞서 시공도 및 시공계획서를 작성하여 담당원의 승인을 받는다.
KCS415405ALC2108.txt	수급인은 불량부위가 생기지 않도록 타 공정과의 업무 분장을 사전에 명확히 한다.
KCS415405ALC2108.txt	패널이 흙 또는 물에 상시 접하는 부분에는 사용하지 않음을 원칙으로 하고 부득이하게 흙에 접하거나 부분적으로 지표면 이하로 매설할 경우에는 반드시 표면처리제 등으로 방수마감해야 한다.
KCS415405ALC2108.txt	화학적으로 유해한 영향을 받을 수 있는 장소에 패널을 사용할 경우에는 필요한 방호처리를 한다.
KCS415405ALC2108.txt	수급인은 공사 완료 후, 담당원의 검사 및 승인을 받는다.
KCS415405ALC2108.txt	수급인은 공사에 앞서 필요한 가설공사를 확인한다.
KCS415405ALC2108.txt	외벽패널 설치공사에서는 외부비계를 설치할 경우 원칙적으로 쌍줄비계 또는 틀비계 또는 시스템비계를 설치한다.
KCS415405ALC2108.txt	패널의 양중, 철물용접, 설치작업 등에 필요한 적정의 공사용 전력 및 용수를 확보한다.
KCS415405ALC2108.txt	패널은 변형이 생기지 않도록 주의하여 운반한다.
KCS415405ALC2108.txt	패널은 공장에서 운반차가 직접 시공 장소에 하역함을 원칙으로 하고, 하역 후의 운반거리는 가급적 최소화한다.
KCS415405ALC2108.txt	인력에 의한 운반은 가급적 피하고 전용장비 및 도구를 이용하여 파손이 생기지 않도록 주의한다.
KCS415405ALC2108.txt	패널은 반입 시에 종류, 치수 및 형상에 대해 담당원의 확인을 받는다.
KCS415405ALC2108.txt	외관에 대해 담당원의 검사를 받고 사용상의 유해한 균열, 파손이 있는 경우는 담당원의 지시에 따른다.
KCS415405ALC2108.txt	패널의 보관은 가급적 옥내에서 하고, 부득이 옥외로 할 경우에는 설치 위치에 가까우며, 평탄하고 배수 및 통풍이 잘 되는 장소로 한다.
KCS415405ALC2108.txt	패널은 직접 지면에 닿지 않게 하고, 흙탕물이나 기타 이물질이 튀지 않도록 보관해야 한다.
KCS415405ALC2108.txt	패널은 뒤틀림, 균열 등의 손상이 생기지 않도록 목재 등의 보강재를 수평으로 깔고 그 위에 정리하여 쌓는다.
KCS415405ALC2108.txt	원칙적으로 외벽에 사용되는 패널의 현장 절단은 하지 않는다.
KCS415405ALC2108.txt	위의 범위를 넘어 절단, 홈파기, 구멍뚫기를 하는 경우에는 부재의 강도 등을 확인하고 담당원의 승인을 받는다.
KCS415405ALC2108.txt	패널의 절단, 홈파기, 구멍뚫기 등으로 노출된 철근은 방청재를 사용하여 방청처리를 한다.
KCS415405ALC2108.txt	패널의 보수는 원칙적으로 깔기 및 설치 완료 후에 한다.
KCS415405ALC2108.txt	패널의 보수는 다음과 같은 순서로 실시한다.
KCS415405ALC2108.txt	보수할 곳과 그 주변을 청소한 후 보수한다.
KCS415405ALC2108.txt	보수용 모르타르를 패널 표면보다 조금 솟아오르게 바른다.
KCS415405ALC2108.txt	모르타르가 적당히 경화된 후 톱날 또는 면갈이 대패 등으로 표면을 평활하게 마무리한다.
KCS415405ALC2108.txt	외벽 패널 등에서 실링재가 충전된 줄눈부 주변을 보수할 경우에는 실링 줄눈의 형상이 확보될 수 있도록 한다.
KCS415405ALC2108.txt	신축줄눈부를 보수할 경우에는 신축줄눈의 폭이 확보될 수 있도록 주의한다.
KCS415405ALC2108.txt	담당원은 패널을 설치하기 전 반드시 골조에 대한 정밀한 검측을 하여 기준선을 정하고 패널공사에 부적절한 경우 즉시 보정공사를 해야 한다.
KCS415405ALC2108.txt	패널 설치 후 설비 및 전기수급인은 설비 및 전기수급인의 매입배관 및 전기박스 설치 위치 표지에 따라 전용 홈파기 공구를 사용하여 홈파기를 한다.
KCS415405ALC2108.txt	패널을 지지하는 바닥, 보 등의 면이 고르지 못할 경우에는 패널의 설치에 앞서 고름 모르타르를 사용하여 바탕면을 조정한다.
KCS415405ALC2108.txt	바탕철물을 설치하기에 앞서 먹매김을 정확히 한다.
KCS415405ALC2108.txt	창 및 출입구 등의 개구부 주변에는 개구부 보강재를 설치하는 것을 원칙으로 한다.
KCS415405ALC2108.txt	패널을 설치하기 전 시공도에 따라 먹매김을 한다.
KCS415405ALC2108.txt	담당원은 패널을 설치하기 전 반드시 골조에 대한 정밀 검측을 하여 기준선을 정하고, 수급인은 패널 공사에 부적절한 경우는 즉시 보정공사를 해야 한다.
KCS415405ALC2108.txt	패널의 시공은 수평 및 수직을 확인하여 인접 패널과 어긋남이 생기지 않도록 주의한다.
KCS415405ALC2108.txt	패널을 구조체로부터 길이방향으로 내밀어 설치할 경우, 그 길이가 패널 두께의 6배를 넘을 때는 보강철물을 사용하여 부착시켜야 한다.
KCS415405ALC2108.txt	외벽 패널은 중량이 적고 발수성이 높은 외장재로 마감한다.
KCS415405ALC2108.txt	외벽 패널을 관통하는 설비배관과 구조체와의 접합부는 결로현상을 방지하기 위하여 절연공법으로 마감하고 외부에는 백업재를 채우고 실링처리한다.
KCS415405ALC2108.txt	경사진 외벽은 지붕에 준하여 방수마감하며, 경사부분의 방수층은 수직 부분까지 뽑아내어 덮고 끝은 플레이트로 고정한다.
KCS4155012108.txt	환경마크, 탄소마크, 환경성적표지 등 공인된 친환경 재료를 우선 사용한다.
KCS4155012108.txt	창호공사 재료는 전과정에 걸쳐 에너지 소비와 이산화탄소 배출량이 적은 것을 우선적으로 선정한다.
KCS4155012108.txt	창호공사 재료는 현장 인근에서 생산되어 운송과 관련한 환경영향이 적은 것의 우선 선정을 고려한다.
KCS4155012108.txt	창호공사 재료는 순환자원의 사용을 적극적으로 고려한다.
KCS4155012108.txt	적절한 구매계획을 수립하여 잉여 재료가 발생하지 않도록 하고, 폐기물 발생을 최소화할 수 있는 창호공사 재료를 우선적으로 사용한다.
KCS4155012108.txt	외벽체의 개구부에 창호 설치 시, 벽체와 창호 연결 부분의 단열성능을 고려하여 열손실을 최소화하여야 하며, 현장 인근에서 생산되면서 운반에너지가 적은 재료를 우선적으로 사용한다.
KCS4155012108.txt	녹색기술인증, 친환경 신기술 등 공인된 친환경 공법의 사용을 고려한다.
