genre	filename	year	id	score	sentence1	sentence2
Con-captions	Const	2024	0346	5.000	알루미늄 다이스	알루미늄 창호틀(bar)를 생산하기 위해 금속원판에 알루미늄 바의 형태로 구멍을  뚫고 압출 생산 시 필요한 도구
Con-captions	Const	2024	0347	5.000	웨더 스트립(weather strip)	틈마개 (창·문 등의 틈새에 끼워 비바람을 막는 나무나 고무 조각), 문풍지
Con-captions	Const	2024	0348	5.000	EPDM (Ethylene Propylene Diene Monomer)	에틸렌과 폴리필렌을 화학적으로 중합시켜서 고무재질의 중합체를 만든 후에 디엔계열의 화학성분을 첨가하여 성형성이나 탄성 등의 성능을 부여한 고무 제품으로 커튼월 및 외부 창호의 틈을 밀실하게 막는 재료
Con-captions	Const	2024	0349	5.000	창호철물(hardware)	창호의 고정에 사용하는 경첩이나 자물쇠
Con-captions	Const	2024	0350	5.000	개량 아스팔트	합성고무 또는 플라스틱을 첨가하여 성질을 개량한 아스팔트
Con-captions	Const	2024	0351	5.000	경사이음	방수층의 이음면을 경사지게 하여 접합하는 방법
Con-captions	Const	2024	0352	5.000	고정철물	방수층을 바탕에 고정하는 강제의 철물을 말한다.
Con-captions	Const	2024	0353	5.000	규산질계 도포 방수재	콘크리트 표면에 도포하여 콘크리트 자체(표층부)를 치밀하게 변화시켜 고압투수(高壓透水)에 대하여 수밀성을 가지게 하는 재료로서, 분체(粉體) 부분은 주로 시멘트 및 입도 조정된 규사, 규산질 미분말 등으로 구성되어 있으며, 소정량의 물 또는 전용의 폴리머 분산제와 비벼서 사용한다.
Con-captions	Const	2024	0354	5.000	논워킹 조인트(non-working joint)	무브먼트가 생기지 않거나 발생해도 거의 무시할 수 있는 조인트
Con-captions	Const	2024	0355	5.000	누름 고정판 (fix flashing)	바닥방수재를 벽체에 치켜올림 부위의 탈락방지를 위한 금속 또는 플라스틱재의 재료로 고정하는 것
Con-captions	Const	2024	0356	5.000	덧붙임	바탕의 모서리 및 귀퉁이, 드레인 주위 등과 같은 특수한 장소에 방수층의 보강을 위해 별도의 루핑류를 덧붙이는 것
Con-captions	Const	2024	0357	5.000	마스킹 테이프(masking tape)	시공 중 바탕재의 오염 방지와 줄눈의 선을 깨끗하게 마감하기 위해 사용하는 보호 테이프.
Con-captions	Const	2024	0358	5.000	멤브레인(membrane) 방수	아스팔트 방수층, 개량 아스팔트 시트 방수층, 합성고분자계 시트 방수층 및 도막 방수층 등 불투수성 피막을 형성하여 방수하는 공사를 총칭함.
Con-captions	Const	2024	0359	5.000	무브먼트(movement)	부재 접합부의 줄눈, 균열 등에 생기는 거동(擧動) 또는 거동의 양
Con-captions	Const	2024	0360	5.000	밀어올려 붙임	루핑류를 벽면의 아래쪽에서부터 위쪽을 향해 올려붙이는 것
Con-captions	Const	2024	0361	5.000	바탕정리	바탕재와 방수재와의 접착력을 강화시키고 내구성을 확보하기 위해 방수층 시공 전에 바탕재 표면의 들뜸 부분, 요철 부분 등을 평탄하게 하고, 먼지, 돌가루, 유분(거푸집 박리제)등과 같은 바탕재와의 부착을 저해하는 불순물을 제거하는 작업을 의미함.
Con-captions	Const	2024	0362	5.000	발수성(water repellency)	물을 튀기는 성질 또는 표면에 물이 스며들지 않는 성질
Con-captions	Const	2024	0363	5.000	발수제(water repelling agent)	대상 재료의 내부구조에 변화를 주지 않고, 표면에 발수성 피막을 만들어 물의 침투를 막는 재료로, 표면에 물이 접촉하였을 경우에 접촉각을 크게 하여 물방울 상태로 고체표면과 분리되게 한다.
Con-captions	Const	2024	0364	5.000	방근재	식물 뿌리의 성장으로 인한 방수층 및 구조물의 손상을 방지하는데 사용되는 재료를 의미함.
Con-captions	Const	2024	0365	5.000	방수 모르타르	시멘트, 모래와 방수제 및 물을 혼합하여 반죽한 것.
Con-captions	Const	2024	0366	5.000	방수⋅방근층	구조물 녹화 시스템에 있어 물이 건물 전체로 확산되는 것을 차단하며, 식물 뿌리로부터 방수층과 구조물을 보호하는 것을 의미함.
Con-captions	Const	2024	0367	5.000	방수수급인	발주자가 제공하는 설계도서에 따라 방수공사를 수행하는 방수수급인(전문방수공사업자, 이하 수급인이라 함.)를 말함
Con-captions	Const	2024	0368	5.000	방수 시멘트 페이스트	시멘트와 방수제 및 물을 혼합하여 반죽한 것
Con-captions	Const	2024	0369	5.000	방수용액	물에 방수제를 넣어 희석 또는 용해한 것
Con-captions	Const	2024	0370	5.000	방수작업자	방수기술자의 지도를 받아 방수공사를 직접 수행하는 자를 말함.
Con-captions	Const	2024	0371	5.000	방수제	모르타르의 흡수 및 투수에 대한 저항성능을 높이기 위하여 혼입하는 혼화제
Con-captions	Const	2024	0372	5.000	방수층 재형성	기존에 설치된 손상된 방수층과 콘크리트 바탕면 사이에 새로운 누수보수재를 주입하여 방수막을 다시 형성시키는 보수기법
Con-captions	Const	2024	0373	5.000	배후 수압측	방수층이 지하수 또는 물과 접하는 면을 말하며, 현장타설 철근콘크리트 바탕을 경계로 하여 건물의 외측 또는 피트의 외부측을 가리킨다.
Con-captions	Const	2024	0374	5.000	백업(back-up)재	실링재의 줄눈깊이를 소정의 위치로 유지하기 위해 줄눈에 충전하는 성형 재료
Con-captions	Const	2024	0375	5.000	벤토나이트 패널	파형의 단열 심관을 가진 골판지 패널로 심관에는 팽창성의 벤토나이트 점토분말로 채워져 있다.
Con-captions	Const	2024	0376	5.000	벤토나이트 매트	직포 또는 부직포 사이에 벤토나이트를 충전하여 건조 또는 수화된 상태에서 사용하는 매트 형상을 한 것
Con-captions	Const	2024	0377	5.000	벤토나이트 채움재	벤토나이트 알갱이가 생물 분해성 크라프트지나 수용성 플라스틱에 담긴 것으로 기초판과 외벽이 만나는 곳, 시공이음부의 틈메우기에 사용된다.
Con-captions	Const	2024	0378	5.000	벤토나이트 실란트	빙점보다 낮은 온도에서는 물과 부동액으로서, 빙점 이상의 온도에서는 물로 수화시킨 벤토나이트 겔(교화체)을 말하며, 조인트의 충전, 접착 또는 평면 코팅 등에 사용하기 위해 혼합하여 제조된 것
Con-captions	Const	2024	0379	5.000	보강포(布)	도막 방수재와 병용하거나 시트 방수재의 심재로 사용하여 방수층을 보강하는 직포(織布) 혹은 부직포(不織布)의 재료. 일반적으로 유리섬유 제품이나 합성섬유 제품을 사용
Con-captions	Const	2024	0380	5.000	보행용 방수층	방수층의 관리 및 유지보수, 옥상공간의 활용 등을 위해 사람의 보행을 허용하는 방수층으로서, 일반적으로 방수층 위에 콘크리트 층 또는 이와 유사한 마감층을 둠
Con-captions	Const	2024	0381	5.000	보호완충재	지하 외벽의 방수층 표면에 설치하여 토사의 되메우기 시 충격 및 침하의 영향을 제어하는 재료. 일반적으로 발포 플라스틱 폼, 두꺼운 섬유 및 패널 등을 사용.
Con-captions	Const	2024	0382	5.000	보호층	플라스틱 하드 보드, 섬유 혼합 보호판, 모르타르, 경질형 발포 플라스틱 폼 등의 방수층을 보호하기 위하여 설치하는 층
Con-captions	Const	2024	0383	5.000	본드 브레이커(bond breaker)	실링재가 바탕재에 접착되지 않도록 줄눈 바닥에 붙이는 테이프형의 재료
Con-captions	Const	2024	0384	5.000	비고(경)화형 도막재	공기 또는 화학반응형의 소재를 사용하지 않음으로써 상시 굳지 않은 상태를 유지하고, 고형분이 높고, 점도가 큰 점착유연성을 갖는 도막형 방수재
Con-captions	Const	2024	0385	5.000	비보행용 방수층	사람의 보행을 허용하지 않는 방수층으로서, 내구성이 강한 방수재료를 사용하여 대기 중에 노출시키는 노출형과 가볍게 모르타르층 등으로 방수층만을 보호하는 비노출형으로 구분
Con-captions	Const	2024	0386	5.000	녹화시스템	녹화시설의 복합적 성능 발현과 유지에 필수적인 구성요소가 합리적으로 일체화된 기술적 체계이며 구조부, 녹화부, 식생층으로 구분한다.
Con-captions	Const	2024	0387	5.000	녹화시스템 구성층	방수층, 방근층, 보호층, 분리층, 배수층, 여과층, 토양층, 식생층 등을 말한다.
Con-captions	Const	2024	0388	5.000	멀칭(Mulching)층	농작물을 재배할 때, 흙이 마르는 것과 비료가 유실되는 것, 병충해, 잡초 따위를 막기 위해서 볏짚, 보릿짚, 비닐 등으로 땅의 표면을 덮은 층을 말함
Con-captions	Const	2024	0389	5.000	방수층	건축물 구조체 내부로의 수분과 습기의 유입을 차단하는 기능을 하며 녹화시스템의 기반이 되는 구성요소이다.
Con-captions	Const	2024	0390	5.000	방근층	식물의 뿌리가 하부에 있는 녹화시스템 구성요소로 침투, 관통하는 것을 지속적으로 방지하는 기능을 한다. 일반적으로 방수층을 식물의 뿌리로부터 보호하기 위해 방수층 위에 시공되며, 방수 및 방근 기능을 겸하는 방수․방근층으로 조성되기도 한다.
Con-captions	Const	2024	0391	5.000	배수층	토양층의 과포화수를 수용하여 배수 경로를 따라 배출시키는 역할을 담당한다. 구성 방식에 따라 배수층은 저수기능을 겸하고, 뿌리 생장 공간을 증대시키며 하부에 놓인 구성요소를 보호하는 기능을 한다.
Con-captions	Const	2024	0392	5.000	보호층	상부에 위치하는 구성요소에 의해 하부 구성요소가 물리적, 기계적 손상을 입지 않도록 보호하는 기능을 한다. 상부 구성요소의 하중, 답압 및 시공 중 발생 가능한 기계적 손상을 방지하기 위해 적용하며, 녹화시스템의 구성에 따라 시설물 설치를 위한 기반이 되기도 한다.
Con-captions	Const	2024	0393	5.000	분리층	녹화시스템 구성요소간의 화학적 반응이나 상이한 거동 특성으로 인해 발생하는 손상을 예방하는 기능을 하며, 시스템 구성 특성에 따라 필요한 부위에 적용한다.
Con-captions	Const	2024	0394	5.000	식생층	녹화 유형에 알맞은 식물들의 조합으로 녹화시스템의 표면층을 형성하며 필요에 따라 과도한 수분 증발, 토양 침식 또는 풍식, 그리고 이입종의 유입을 방지하기 위해 멀칭층을 포함하기도 한다
Con-captions	Const	2024	0395	5.000	여과층	토양층의 토양과 미세 입자가 하부의 구성요소로 흘러내리거나 용출되는 것을 방지하는 역할을 한다. 시스템의 구성에 따라 여과층이 방근층의 기능을 겸하기도 한다.
Con-captions	Const	2024	0396	5.000	인공지반녹화시스템	건축물의 옥상, 지하주차장의 상부(지붕층)슬래브 등에서 자연으로 조성된 흙 지반이 아닌, 인공으로 조성된 콘크리트 지반 위에 구성된 녹화시스템을 말한다.
Con-captions	Const	2024	0397	5.000	토양층	식물 뿌리의 생장에 필요한 공간을 제공하고 영양과 수분을 공급하는 녹화부의 핵심 구성요소이다. 토양층은 특정한 물리적, 화학적 특성이 요구되고 구조적으로 안정되어야 하며, 식물이 활용할 수 있는 수분을 저장하고 과포화수를 방출할 수 있어야 한다. 또한 최대함수 시 식재된 식물에 필요한 충분한 공기 체적을 보유해야 한다.  
Con-captions	Const	2024	0398	5.000	건조도막	방수·방식재를 바탕에 도포하여 충분한 양생시간을 거쳐 일정두께를 형성한 도막을 말한다
Con-captions	Const	2024	0399	5.000	도막	방수·방식재를 바탕에 도포하여 형성된 성형막(방수·방식층)을 말한다.
Con-captions	Const	2024	0400	5.000	바탕 조정재	바탕처리작업 중의 하나로서 에폭시수지 모르터, 폴리머수지 시멘트 모르터, 퍼티류, 프라이머류 등을 사용하여 방수바탕을 평활하게 혹은 방수·방식재와의 부착력을 강화시킬 목적으로 취해지는 재료 및 작업 말한다.
Con-captions	Const	2024	0401	5.000	바탕처리	바탕재와 방수·방식재와의 부착력을 강화시키고 내구성을 확보하기 위하여, 방수층 시공 전에 표면의 들뜸부분, 요철부분 등을 평탄하게 하고, 레이턴스, 먼지, 돌가루, 기름 또는 거푸집 박리제 등의 이물질이 부착되어 있지 않도록 청소(샌드블라스팅 고압수 세척방법)하며, 취약부, 누수부위 등에 대해서 보수·보강하는 방수·방식공사 직전에 완성되어야 할 바탕청소·정리·조정작업을 말한다.
Con-captions	Const	2024	0402	5.000	방수	콘크리트 구조물의 외부에 존재하는 수분, 습기, 물 등이 콘크리트 구조물 내부로 침입, 투과 하지 못하도록 방지하거나, 수조 구조물 등 콘크리트 구조체 내부에 저장한 물이 구조체 밖으로 새어나가지 못하도록 방지 하는 것을 말한다.
Con-captions	Const	2024	0403	5.000	방수·방식 바탕	콘크리트 수조 내부면을 말한다.
Con-captions	Const	2024	0404	5.000	방수·방식재	콘크리트 수조내부에 방수 및 방식을 위한 재료를 사용하여 콘크리트 구조체를 보호하기 위한 방수와 방식의 역할을 하는 재료를 말한다.
Con-captions	Const	2024	0405	5.000	방식	콘크리트 구조물이 부식성 물질의 화학작용에 의해 침식되어 콘크리트의 수밀성을 상실하게되어 누수가 발생되는데 이러한 콘크리트의 침식을 방지하는 것을 말한다.
Con-captions	Const	2024	0406	5.000	부착강도 측정	방수·방식재의 시공이 완료 된 후 콘크리트 바탕과 방수·방식재와의 접착이 수밀하게 되어있는지 여부를 확인하기 위한 품질관리 시험을 말한다.
Con-captions	Const	2024	0407	5.000	습도막	방수·방식재중 도막계를 콘크리트 바탕에 도포하였을 때 액상형태로 도포되어 경화되지 않은 도막의 상태를 말한다.
Con-captions	Const	2024	0408	5.000	시트계	방수·방식재의 계열중 합성고분자계 시트 및 스테인리스를 콘크리트 구조물 내부에 부착 또는 고정용 앵커를 설치한 후 용접, 열풍융착의 방법으로 물탱크처럼 시트형태의 재료를 수조 내부에 형성하는 재료의 계열을 말한다.
Con-captions	Const	2024	0409	5.000	지하수조	건축물에 있어서 흙으로 덮여져 있어 노출이 되지 않는 지하 구조체로 콘크리트로 조성된 생활용수 또는 음용수를 저장하는 구조를 말한다.
Con-captions	Const	2024	0410	5.000	패널계	방수·방식재의 계열중 자기타일이나 SMC 패널 등의 재료를 타일부착 방법과 같이 일정크기의 사각형태의 성형패널을 접착재로 콘크리트 바탕면에 부착하는 재료의 계열을 말한다.  
Con-captions	Const	2024	0411	5.000	점착 유연형 복합 방수 시트	고체형  방수 물질과  유체형 방수 물질을 상관시켜 각각의 고유 성능이 발현 유지되도록 구성된 복합 방수시트이다. 
Con-captions	Const	2024	0412	5.000	박판	얇은 널빤지나 철판 등
Con-captions	Const	2024	0413	5.000	방습	습기가 눅눅하게 스며드는 것을 막음
Con-captions	Const	2024	0414	5.000	내단열공법	콘크리트조와 같이 열용량이 큰 구조체의 실내측에 단열층을 설치하는 공법
Con-captions	Const	2024	0415	5.000	단열 모르타르 바름	건축물의 바닥, 벽, 천장 및 지붕 등의 열손실 방지를 목적으로 외벽, 지붕, 지하층 바닥면의 안 또는 밖에 경량 단열골재를 주자재로 하여 만들어 흙손 바름, 뿜칠 등에 의하여 미장하는 공사
Con-captions	Const	2024	0416	5.000	단열보강	단면의 열관류저항이 국부적으로 작은 부분을 결로방지 등을 목적으로 보강하는 것
Con-captions	Const	2024	0417	5.000	단열재	자재 자체가 필요한 단열성능을 갖는 자재
Con-captions	Const	2024	0418	5.000	열교	건축물 구성 부위 중에서 단열이 연속되지 않은 경우 국부적으로 열관류율이 커져 열의 이동이 심하게 일어나는 부분
Con-captions	Const	2024	0419	5.000	외단열공법	콘크리트조와 같이 열용량이 큰 구조체의 실외측에 단열층을 설치하는 공법
Con-captions	Const	2024	0420	5.000	중단열공법	구조체 벽체 내에 단열층을 설치하는 공법 
Con-captions	Const	2024	0421	5.000	고름 모르타르	블록의 첫 단 작업 시 수평을 맞추기 위해 사용되는 모르타르
Con-captions	Const	2024	0422	5.000	미장 모르타르	도장마감용 및 표면경도의 강화를 위하여 사용되는 모르타르
Con-captions	Const	2024	0423	5.000	보강철물	블록⋅패널의 교차 부위 또는 모서리 부위, 블록⋅패널과 문틀, 창호의 접합 부위에 보강용으로 사용되는 철물의 총칭
Con-captions	Const	2024	0424	5.000	보수 모르타르	블록의 파손 부위 보수용으로 사용되는 모르타르
Con-captions	Const	2024	0425	5.000	시공도	블록의 종류, 수량, 설치 위치와 방법 등이 포함된 블록 시공에 필요한 도면
Con-captions	Const	2024	0426	5.000	쌓기 모르타르	블록과 블록이 맞닿는 면에 쌓기용으로 사용되는 전용 모르타르
Con-captions	Const	2024	0427	5.000	접합철물	블록상호간 또는 블록 및 패널과 타 부재를 긴결하기 위해 사용되는 철물의 총칭
Con-captions	Const	2024	0428	5.000	제조업자	블록을 생산⋅공급하는 자
Con-captions	Const	2024	0429	5.000	충전 모르타르	블록조적조의 보강용 홈에 충전을 목적으로 사용되는 모르타르
Con-captions	Const	2024	0430	5.000	충전재	블록과 블록, 블록 및 패널과 타 부재와의 틈새에 충전용으로 사용되는 재료 
Con-captions	Const	2024	0431	5.000	가공석	암석을 인공적으로 처리하여 만들어낸 석재
Con-captions	Const	2024	0432	5.000	갱쏘(gang-saw)	일정한 크기의 석재 판재를 대량으로 생산할 수 있는 기계
Con-captions	Const	2024	0433	5.000	근각볼트	머리에 홈이 없는 트러스 머리 형태의 볼트로 머리 밑에 사각형 부분이 있는 볼트
Con-captions	Const	2024	0434	5.000	꺾쇠	양쪽 끝을 구부려 “ㄷ”자 모양으로 만든 철물
Con-captions	Const	2024	0435	5.000	끝고임 석재	석축의 뿌리 끝쪽에 고이는 석재
Con-captions	Const	2024	0436	5.000	날매	석재 수(手)가공 시 사용하는 석재용 공구
Con-captions	Const	2024	0437	5.000	발수제	대상 자재의 내부구조에 변화를 주지 않고, 표면에 발수성 피막을 만들어 물의 침투를 막는 자재로 표면에 물이 접촉하였을 경우에 접촉각을 크게 하여 물방울 상태로 고체 표면과 분리되게 하는 화학제품
Con-captions	Const	2024	0438	5.000	세트앵커	데파볼트＋캡＋와셔＋너트를 조립한 상태
Con-captions	Const	2024	0439	5.000	손갈기	사람이 기계를 조작하여 공정마다 물갈기 공구를 교체하며 광내기하는 것
Con-captions	Const	2024	0440	5.000	수가공	석재용 공구를 이용하여 인공적으로 가공하는 것
Con-captions	Const	2024	0441	5.000	심페드	석재의 중량에 의하여 하부로 밀려나지 않도록 구조체와 앵글 사이에 끼우는 끼움판
Con-captions	Const	2024	0442	5.000	짬	화강암 및 대리석 에 벌어져 사이가 난 부분
Con-captions	Const	2024	0443	5.000	하드보드지	딱딱하고 두꺼운 종이
Con-captions	Const	2024	0444	5.000	할석기	원석을 판석 등으로 가공하는 기계
Con-captions	Const	2024	0445	5.000	혹두기	석재를 뫼 쪽으로 쪼개서 혹이 형성된 모양 그대로의 석재 
Con-captions	Const	2024	0446	5.000	가스트영향계수	바람의 난류로 인해 발생되는 구조물의 동적 거동 성분을 나타내는 것으로 평균변위에 대한 최대변위의 비를 통계적인 값으로 나타낸 계수
Con-captions	Const	2024	0447	5.000	강체건축구조물	바람과 구조물의 동적 상호작용에 의해 발생하는 부가적인 하중효과를 무시할 수 있는 안정된 건축구조물(공진효과를 고려하지 않은 가스트영향계수를 사용하며 건축물의 형상비에 따라 구분)
Con-captions	Const	2024	0448	5.000	거주성	강풍으로 발생하는 진동에 의하여 거주자가 느끼는 불안, 불쾌감 등 삶의 질과 관련된 사항을 말함
Con-captions	Const	2024	0449	5.000	고정하중	구조체와 이에 부착된 비내력 부분 및 각종 설비 등의 중량에 의하여 구조물의 존치기간 중 지속적으로 작용하는 연직하중
Con-captions	Const	2024	0450	5.000	골바람효과	산과 산 사이의 골짜기를 따라 평행하게 바람이 불어가면서 유선이 수평방향으로 수렴하여 풍속이 급격하게 증가하는 현상
Con-captions	Const	2024	0451	5.000	공기력불안정진동	건축물 자신의 진동에 의해 발생하는 부가적인 공기력이 건축물의 감쇠력을 감소시키도록 작용함으로써 진동이 증대되거나 발산하는 현상
Con-captions	Const	2024	0452	5.000	공진계수	건축물 변동 변위의 고유진동수 부근의 진동수 성분의 분산을 나타내는 계수
Con-captions	Const	2024	0453	5.000	구조감쇠	구조체에 진동이 가해지면 일정한 시간이 지나면 진동이 감소되다가 마침내는 진동이 멈춘다. 이처럼 진동이 감소되다가 멈추는 것은 구조체를 구성하는 재료가 진동을 감소시킬 수 있는 능력을 가지고 있기 때문인데 이 성질을 말함
Con-captions	Const	2024	0454	5.000	규모계수	건물의 크기에 따라 발생하는 난류영향의 저하를 나타내는 계수
Con-captions	Const	2024	0455	5.000	기준경도풍 높이	지표면의 거칠기에 의해 발생하는 마찰력의 영향을 받지 않아 풍속이 거의 일정하게 되는 지상으로부터의 높이
Con-captions	Const	2024	0456	5.000	난류강도	바람의 흐트러짐을 정량적으로 나타내기 위한 무차원량으로 변동풍속의 표준편차를 평균풍속으로 나눈 비율
Con-captions	Const	2024	0457	5.000	내압가스트영향계수	건축물 개구부의 크기에 따라 내부에서 발생하는 내압의 변동 정도를 나타내는 척도로서 평균실내압에 대한 최대실내압의 비
Con-captions	Const	2024	0458	5.000	내압계수	건축물 외벽의 틈새나 개구부를 통하여 공기가 건축물 내부로 유입되어 발생하는 내부압력의 정도를 나타내는 계수
Con-captions	Const	2024	0459	5.000	대기경계층	지표면의 영향을 받아 마찰력이 작용함으로써 지상의 높이에 따라 풍속이 변하는 영역
Con-captions	Const	2024	0460	5.000	대기경계층시작높이	지표면의 영향을 받아 연직방향의 풍속이 변화하는 대기층의 시작이 되는 높이(대기경계층 시작 높이 이하에서는 지표면조도구분에 따라 일정풍속으로 한다)
Con-captions	Const	2024	0461	5.000	독립편지붕	벽면이 없이 기둥 부재에 편지붕만 있는 지붕구조물
Con-captions	Const	2024	0462	5.000	레벨크로싱수	구조물이 진동하는 경우 단위시간에 주어진 임의 레벨을 정의구배로 교차할 횟수로 단위는 Hz임.
Con-captions	Const	2024	0463	5.000	버펫팅	시시각각 변하는 바람의 난류성분이 물체에 닫아 물체를 풍방향으로 불규칙하게 진동시키는 현상
Con-captions	Const	2024	0464	5.000	변장비	건축물의 깊이 를 폭 로 나눈 비율. 즉 , 폭 를 깊이 로 나눈 비율. 즉
Con-captions	Const	2024	0465	5.000	부하면적	연직하중전달 구조부재가 분담하는 하중의 크기를 바닥면적으로 나타낸 것
Con-captions	Const	2024	0466	5.000	비공진계수	건축물 변동변위의 고유진동수 부근 이외의 진동수 성분의 분산을 나타내는 계수
Con-captions	Const	2024	0467	5.000	비틀림진동	난류의 비정상적 운동 및 박리로 인해 건축물에 불안정하게 비틀림이 유발되는 진동형태
Con-captions	Const	2024	0468	5.000	설계속도압	건축물설계용 풍하중을 결정하기 위한 평균풍속의 등가정적 속도압
Con-captions	Const	2024	0469	5.000	설계풍속	기본풍속에 대하여 건설지점의 지표면상태에 따른 풍속의 고도분포와 지형조건에 따른 풍속의 할증 및 건축물의 중요도에 따른 설계재현기간을 고려한 풍속으로 설계속도압 산정의 기본이 되는 풍속
Con-captions	Const	2024	0470	5.000	설계하중	이 기준에 따라 건축구조물이 저항해야 하는 하중
Con-captions	Const	2024	0471	5.000	설계홍수	환경부 홍수위험지도의 홍수재해지역의 홍수. 그 외 합법적으로 지정된 지역의 홍수
Con-captions	Const	2024	0472	5.000	설계홍수위	설계홍수의 높이로 파고를 포함하며, 각 지역의 홍수위험지도에 표시한 자료에 대한 것임.
Con-captions	Const	2024	0473	5.000	순압력계수	지붕이나 막 등의 경우 상부와 하부에 동시에 작용하는 풍압력의 차를 기준높이에서의 속도압으로 무차원화한 것.
Con-captions	Const	2024	0474	5.000	와류진동	건축물 배후면에서 좌우 상호 규칙적으로 발생하는 와류의 영향에 의해 발생하는 건축물의 진동
Con-captions	Const	2024	0475	5.000	외압가스트영향계수	외압의 변동 정도를 나타내는 척도로서 평균외압에 대한 최대외압의 비
Con-captions	Const	2024	0476	5.000	외압계수	건축물 외피의 임의 수압면에 가해지는 평균풍압과 기준 높이에서 속도압의 비
Con-captions	Const	2024	0477	5.000	유연건축구조물	바람과 구조물의 동적 상호작용에 의하여 부가적인 하중이 발생하는 바람에 민감한 건축구조물(동적 효과가 고려된 가스트영향계수를 사용해야 하며, 건축물의 형상비에 따라 구분된다.)
Con-captions	Const	2024	0478	5.000	유효수압면적	풍하중을 산정하는데 기본이 되는 유효면적으로 풍방향 직각에 대한 투영면적. 다만, 외장재의 경우에는 외장재 하중분담 표면적
Con-captions	Const	2024	0479	5.000	인접효과	건축물의 일정거리 풍상측에 장애물이 있는 경우 건축물은 장애물의 영향을 받아 진동이 증가하고 이로 인하여 건축물 전체에 가해지는 풍응답이 증가하며, 외장재에 작용하는 국부풍압도 크게 증가하는 현상
Con-captions	Const	2024	0480	5.000	장비요소	건물 내·외부의 기계적 요소, 전기적 요소 또는 기계시스템의 한 부분이나 전기시스템의 한 부분
Con-captions	Const	2024	0481	5.000	재현기간	일정 규모의 바람이 다시 내습할 때까지의 통계적 기간년수
Con-captions	Const	2024	0482	5.000	설하중	쌓인 눈의 중량에 의하여 건축구조물에 작용하는 하중
Con-captions	Const	2024	0483	5.000	주골조	풍하중에 저항하여 전체구조물을 지지하거나 안정시키기 위하여 배치된 구조골조 또는 구조부재들의 집합으로서 구조물 전체에 작용하는 풍하중을 지반에 전달하는 역할을 함. 기둥, 보, 지붕보, 도리 등을 말함. 또한, 구조부재인 브레이스, 전단벽, 지붕트러스, 지붕막 등이 전체하중을 전달하기 위하여 사용되었다면 주골조로 봄
Con-captions	Const	2024	0484	5.000	주골조설계용 풍하중	구조물 전체에 가해지는 풍하중에 저항하는 구조부재들을 설계하기 위하여 사용하는 풍하중
Con-captions	Const	2024	0485	5.000	지붕골조설계용 풍하중	건축물의 지붕골조설계에 사용되는 풍하중
Con-captions	Const	2024	0486	5.000	지붕활하중	유지·보수 작업시 작업자, 장비 및 자재에 의한 작업하중 또는 점유·사용과는 무관한 화분 또는 이와 유사한 소형 장식물 등 이동 가능한 물체에 의하여 지붕에 작용하는 하중
Con-captions	Const	2024	0487	5.000	지표면조도구분	지표면의 거칠기 상태로 일정지역의 지표면 거칠기에 해당하는 장애물이 바람에 노출된 정도의 구분
Con-captions	Const	2024	0488	5.000	지하수압	지하수위에 의하여 구조물에 작용하는 하중
Con-captions	Const	2024	0489	5.000	지형계수	언덕 및 산 경사지의 정점 부근에서 풍속이 증가하므로 이에 따른 정점 부근의 풍속을 증가시키는 계수
Con-captions	Const	2024	0490	5.000	특별풍하중	바람의 직접적인 작용 또는 간접적인 작용을 받는 대상건축물 및 공작물에서 발생하는 현상이 매우 불규칙하고 복잡하여 풍하중을 평가시키는 방법이 확립되어 있지 않기 때문에 풍동실험을 통하여 풍하중을 평가해야만 하는 경우
Con-captions	Const	2024	0491	5.000	풍력계수	구조체와 지붕골조 또는 기타 구조물 등의 설계풍압을 산정하기 위한 계수로서 기타 구조물이나 독립편지붕 등의 경우에는 풍력계수 를 직접 사용하고, 주골조용의 풍력계수는 풍상측 외압계수 와 풍하측 외압계수 를 함께 고려한 로 산정하며, 지붕골조용 풍력계수는 외압계수 와 내압계수 를 함께 고려한 로 산정함
Con-captions	Const	2024	0492	5.000	풍방향진동가속도	바람의 난동작용으로 건축물이 바람이 부는 방향으로 진동하여 발생하는 가속도
Con-captions	Const	2024	0493	5.000	풍상측	바람이 불어와서 맞닿는 쪽
Con-captions	Const	2024	0494	5.000	풍속고도분포계수	지표면의 고도에 따라 기준경도풍 높이까지의 풍속의 증가분포를 지수법칙에 의해 표현했을 때의 수직방향 분포계수
Con-captions	Const	2024	0495	5.000	풍속변동계수	가스트영향계수를 평가할 때 지표면의 상태에 따라 변하는 난류강도의 영향을 반영하기 위한 계수
Con-captions	Const	2024	0496	5.000	풍압계수	주골조의 설계풍압을 산정할 때는 외압계수 와 내압계수 로 구성되며, 외장재의 설계풍압을 산정할 때에는 피크외압계수 와 피크내압계수 로 구성
Con-captions	Const	2024	0497	5.000	풍직각방향진동	난류의 비정상적인 운동 및 건축물 배후면의 양측에서 규칙적으로 발생하는 와류에 의해 바람부는 직각방향으로 유발되는 건축물의 진동형태
Con-captions	Const	2024	0498	5.000	풍직각방향진동가속도	건축물 양쪽 모서리부에서 배후면의 좌우쪽으로 상호 규칙적으로 발생되는 와류에 의하여 건축물이 바람부는 직각방향으로 진동하여 발생하는 가속도
Con-captions	Const	2024	0499	5.000	풍하측	바람이 불어와 맞닿는 측의 반대쪽으로 바람이 빠져나가는 측
